,Unnamed: 0,PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,TransYear,TransMonth,TransDay,BlockGroup,Block
107,107,48655008,1220400.0,6/4/2015,530000000000.0,R4,9,4.0,2.25,3370.0,810.0,9411,2,1988.0,244,47569716,-122066044,665900.0,1235.0,1982.0,0.836,0.1375,135563,0.4237,35.5,2015,6,4,530330322073,530330322073014.0
108,108,48655259,376500.0,7/1/2015,530000000000.0,R6,9,3.0,1.75,1080.0,0.0,10400,1,1953.0,0,47771964,-122366253,426800.0,,1967.0,0.961,0.0245,97404,0.1671,49.3,2015,7,1,530330202004,530330202004004.0
109,109,48655298,629900.0,9/4/2015,530000000000.0,R6,9,3.0,2.5,2450.0,0.0,7278,2,2001.0,0,47772321,-122373973,394300.0,916.0,1967.0,0.6766,0.1061,81813,0.2047,55.8,2015,9,4,530330202003,530330202003003.0
110,110,48655300,475000.0,9/1/2015,530000000000.0,R6,9,4.0,2.5,2130.0,270.0,9800,1,1959.0,0,47767137,-122374278,787500.0,1125.0,1960.0,0.9257,0.0,103125,0.3475,49.4,2015,9,1,530330208004,530330208004000.0
111,111,48655314,719950.0,7/18/2015,530000000000.0,R6,9,3.0,1.0,1590.0,0.0,26172,2,1949.0,0,47770970,-122375899,394300.0,916.0,1967.0,0.6766,0.1061,81813,0.2047,55.8,2015,7,18,530330202003,530330202003006.0
112,112,48655394,530000.0,6/20/2015,530000000000.0,R6,9,3.0,1.5,2000.0,440.0,8959,1,1958.0,0,47770283,-122364505,387800.0,1262.0,1968.0,0.6629,0.0628,91336,0.4442,36.3,2015,6,20,530330202005,530330202005004.0
113,113,48655402,565000.0,7/8/2015,530000000000.0,R6,9,3.0,2.5,2280.0,530.0,5033,2,1998.0,0,47770479,-122374477,394300.0,916.0,1967.0,0.6766,0.1061,81813,0.2047,55.8,2015,7,8,530330202003,530330202003003.0
114,114,48655406,525000.0,5/14/2015,530000000000.0,R6,9,4.0,2.75,2300.0,0.0,26650,1,1950.0,0,47776975,-122362274,426800.0,,1967.0,0.961,0.0245,97404,0.1671,49.3,2015,5,14,530330202004,530330202004000.0
115,115,48655460,570000.0,5/19/2015,530000000000.0,R6,9,4.0,2.5,2590.0,290.0,11250,1,1976.0,78,47773577,-122376114,394300.0,916.0,1967.0,0.6766,0.1061,81813,0.2047,55.8,2015,5,19,530330202003,530330202003003.0
116,116,48655478,699950.0,6/18/2015,530000000000.0,R6,9,5.0,3.75,3380.0,490.0,15493,2,1969.0,0,47768198,-122367465,387800.0,1262.0,1968.0,0.6629,0.0628,91336,0.4442,36.3,2015,6,18,530330202005,530330202005000.0
117,117,48655491,615000.0,5/27/2015,530000000000.0,R6,9,3.0,1.75,2680.0,810.0,13013,1,1968.0,0,47771709,-122375244,394300.0,916.0,1967.0,0.6766,0.1061,81813,0.2047,55.8,2015,5,27,530330202003,530330202003006.0
118,118,48655525,547000.0,8/27/2015,530000000000.0,R6,9,5.0,2.25,2470.0,530.0,15393,1,1975.0,0,47768209,-122366990,387800.0,1262.0,1968.0,0.6629,0.0628,91336,0.4442,36.3,2015,8,27,530330202005,530330202005000.0
119,119,48655531,475000.0,4/4/2015,530000000000.0,R6,9,4.0,3.0,1800.0,580.0,7200,1,1979.0,0,47771692,-122375605,394300.0,916.0,1967.0,0.6766,0.1061,81813,0.2047,55.8,2015,4,4,530330202003,530330202003006.0
120,120,48655550,500000.0,6/19/2015,530000000000.0,R6,9,3.0,2.5,1690.0,130.0,14952,1,1988.0,0,47765819,-122358007,346700.0,943.0,1973.0,0.4712,0.1788,44149,0.2379,54.5,2015,6,19,530330202002,530330202002013.0
121,121,48655607,390000.0,7/29/2015,530000000000.0,R6,9,2.0,1.5,2080.0,310.0,16060,1,1956.0,0,47767152,-122248929,438600.0,1012.0,1987.0,0.2313,0.0188,65865,0.6635,29.4,2015,7,29,530330217001,530330217001001.0
122,122,48655665,444000.0,7/9/2015,530000000000.0,R6,9,4.0,2.0,2330.0,0.0,14400,1,1923.0,0,47771535,-122232811,416900.0,917.0,1996.0,0.8464,0.2129,117850,0.4747,30.9,2015,7,9,530330217002,530330217002002.0
123,123,48655916,275000.0,6/20/2015,530000000000.0,RA5,9,2.0,1.0,1060.0,0.0,52787,1,1976.0,0,47774784,-122100448,484300.0,,1982.0,0.907,0.0337,87417,0.3702,38.6,2015,6,20,530330323073,530330323073006.0
124,124,48655918,665000.0,6/11/2015,530000000000.0,RA2.5,9,3.0,2.5,2090.0,1660.0,102801,3,1984.0,0,47765822,-122110692,564000.0,,1984.0,0.9359,0.03,147094,0.4917,39.1,2015,6,11,530330323201,530330323201014.0
125,125,48655965,377000.0,4/4/2015,530000000000.0,R6,9,4.0,1.75,1800.0,0.0,8385,1,1950.0,0,47774410,-122338334,305600.0,920.0,1972.0,0.3592,0.103,45089,0.1633,41.5,2015,4,4,530330203005,530330203005000.0
126,126,48656121,203000.0,7/17/2015,530000000000.0,R4,9,3.0,1.0,1710.0,0.0,10000,2,1946.0,0,47512652,-122312086,220500.0,896.0,1956.0,0.7297,0.0,43607,0.2113,42.5,2015,7,17,530330264003,530330264003003.0
127,127,48656326,975000.0,8/28/2015,530000000000.0,SF 5000,9,4.0,2.0,2280.0,240.0,6047,1,2002.0,78,47576876,-122403733,625000.0,1072.0,1957.0,0.499,0.0,96227,0.1811,42.1,2015,8,28,530330097011,530330097011016.0
128,128,48656330,1045000.0,6/17/2015,530000000000.0,SF 5000,9,4.0,2.5,2560.0,400.0,6582,1,2015.0,78,47576067,-122403976,625000.0,1072.0,1957.0,0.499,0.0,96227,0.1811,42.1,2015,6,17,530330097011,530330097011016.0
129,129,48656339,759950.0,9/4/2015,530000000000.0,LR1,9,3.0,5.0,1890.0,550.0,3885,2,2005.0,0,47578736,-122408437,625000.0,1072.0,1957.0,0.499,0.0,96227,0.1811,42.1,2015,9,4,530330097011,530330097011005.0
130,130,48656348,740000.0,9/12/2015,530000000000.0,SF 5000,9,4.0,1.75,2130.0,0.0,7080,1,1940.0,0,47577078,-122413692,497200.0,1161.0,1966.0,0.5072,0.0,63090,0.1984,45.7,2015,9,12,530330097013,530330097013022.0
131,131,48656391,1210000.0,6/30/2015,530000000000.0,SF 7200,9,4.0,1.75,2590.0,160.0,8160,1,2005.0,82,47574267,-122405844,625000.0,1072.0,1957.0,0.499,0.0,96227,0.1811,42.1,2015,6,30,530330097011,530330097011021.0
132,132,48656618,490000.0,4/30/2015,530000000000.0,SF 5000,9,3.0,1.0,1220.0,0.0,4480,1,1925.0,78,47587532,-122293945,344700.0,478.0,1962.0,0.4659,0.0465,47321,0.2939,41.5,2015,4,30,530330095002,530330095002039.0
133,133,48656683,446500.0,8/14/2015,530000000000.0,SF 7200,9,2.0,1.0,1880.0,0.0,7206,1,1905.0,0,47729840,-122351182,225000.0,857.0,1997.0,0.1978,0.1926,30176,0.2445,36.3,2015,8,14,530330004011,530330004011005.0
134,134,48656753,498000.0,6/10/2015,530000000000.0,SF 7200,9,3.0,2.25,2080.0,130.0,7350,1,1990.0,0,47728582,-122349367,225000.0,857.0,1997.0,0.1978,0.1926,30176,0.2445,36.3,2015,6,10,530330004011,530330004011005.0
135,135,48656875,193000.0,5/29/2015,530000000000.0,LDR,9,2.0,1.0,720.0,240.0,6000,1,1943.0,0,47493460,-122278240,273500.0,836.0,1951.0,0.7162,0.1063,32500,0.3216,37.2,2015,5,29,530330263002,530330263002022.0
136,136,48656973,360000.0,7/25/2015,530000000000.0,LDR,9,3.0,2.0,2230.0,80.0,8460,1,2015.0,0,47493985,-122272144,273500.0,836.0,1951.0,0.7162,0.1063,32500,0.3216,37.2,2015,7,25,530330263002,530330263002028.0
137,137,48657088,600000.0,5/30/2015,530000000000.0,RSA 8,9,4.0,2.5,2370.0,420.0,6318,2,1998.0,0,47717171,-122161121,417700.0,676.0,1986.0,0.4959,0.0329,55054,0.5705,31.5,2015,5,30,530330219041,530330219041033.0
138,138,48657131,625000.0,9/25/2015,530000000000.0,R9.6,9,3.0,2.0,1340.0,0.0,10125,1,1958.0,0,47564487,-122219853,621000.0,2001.0,1960.0,0.7631,0.0445,139375,0.3592,45.9,2015,9,25,530330245002,530330245002026.0
139,139,48657150,850000.0,5/27/2015,530000000000.0,R9.6,9,3.0,1.75,1720.0,480.0,9525,1,1961.0,0,47565113,-122221206,621000.0,2001.0,1960.0,0.7631,0.0445,139375,0.3592,45.9,2015,5,27,530330245002,530330245002024.0
140,140,48657168,1575000.0,4/25/2015,530000000000.0,R9.6,9,4.0,3.25,3410.0,660.0,10125,2,2007.0,0,47565332,-122223317,621000.0,2001.0,1960.0,0.7631,0.0445,139375,0.3592,45.9,2015,4,25,530330245002,530330245002021.0
141,141,48657187,1770000.0,8/27/2015,530000000000.0,R9.6,9,4.0,4.0,4010.0,680.0,10125,2,2015.0,0,47562083,-122223316,943100.0,,1967.0,0.969,0.0565,174196,0.312,52.2,2015,8,27,530330245003,530330245003019.0
142,142,48657202,720000.0,7/22/2015,530000000000.0,R9.6,9,4.0,2.25,2120.0,550.0,9841,1,1964.0,0,47562282,-122221972,621000.0,2001.0,1960.0,0.7631,0.0445,139375,0.3592,45.9,2015,7,22,530330245002,530330245002023.0
143,143,48657207,1550000.0,8/21/2015,530000000000.0,R9.6,9,4.0,3.0,4060.0,650.0,10125,2,2005.0,0,47563106,-122222526,621000.0,2001.0,1960.0,0.7631,0.0445,139375,0.3592,45.9,2015,8,21,530330245002,530330245002023.0
144,144,48657219,885000.0,7/29/2015,530000000000.0,R9.6,9,4.0,3.0,2340.0,480.0,9525,2,1972.0,0,47562481,-122221206,621000.0,2001.0,1960.0,0.7631,0.0445,139375,0.3592,45.9,2015,7,29,530330245002,530330245002024.0
145,145,48657270,1244250.0,6/5/2015,530000000000.0,R9.6,9,3.0,2.5,2160.0,440.0,11430,1,2009.0,0,47561702,-122218530,954000.0,2001.0,1972.0,0.81,0.0733,147844,0.4896,42.3,2015,6,5,530330245001,530330245001033.0
146,146,48657525,339000.0,8/22/2015,530000000000.0,UR,9,3.0,2.0,1100.0,310.0,15258,1,1985.0,79,47475457,-121754428,400900.0,,1990.0,0.9218,0.095,132647,0.3704,43.8,2015,8,22,530330327041,530330327041028.0
147,147,48657563,269900.0,4/3/2015,530000000000.0,UR,9,3.0,2.0,1140.0,340.0,22267,1,1986.0,0,47476103,-121757856,400900.0,,1990.0,0.9218,0.095,132647,0.3704,43.8,2015,4,3,530330327041,530330327041047.0
148,148,48657564,315000.0,8/29/2015,530000000000.0,UR,9,3.0,1.0,1060.0,320.0,14719,1,1985.0,79,47476696,-121757905,400900.0,,1990.0,0.9218,0.095,132647,0.3704,43.8,2015,8,29,530330327041,530330327041048.0
149,149,48657787,505000.0,4/15/2015,530000000000.0,SF 5000,9,2.0,1.0,1000.0,0.0,4640,1,1915.0,78,47565869,-122389064,362800.0,1047.0,1962.0,0.5681,0.0481,62109,0.2098,40.9,2015,4,15,530330098004,530330098004010.0
150,150,48657827,442500.0,5/22/2015,530000000000.0,RA2.5,9,3.0,3.0,1910.0,576.0,50922,1,1968.0,82,47484673,-122473222,397300.0,,1967.0,0.9167,0.0,69750,0.2121,52.6,2015,5,22,530330277012,530330277012036.0
151,151,48658140,598000.0,8/5/2015,530000000000.0,R 9600,9,4.0,3.0,2370.0,530.0,10094,2,1989.0,0,47735697,-122218891,403600.0,1165.0,1987.0,0.7498,0.0344,91319,0.3955,40.4,2015,8,5,530330221021,530330221021018.0
152,152,48658173,575000.0,5/9/2015,530000000000.0,R 9600,9,3.0,2.5,1960.0,440.0,9535,2,1989.0,78,47737105,-122215307,403600.0,1165.0,1987.0,0.7498,0.0344,91319,0.3955,40.4,2015,5,9,530330221021,530330221021022.0
153,153,48658174,581000.0,8/29/2015,530000000000.0,R 9600,9,3.0,3.0,2560.0,400.0,9287,2,1989.0,78,47737268,-122215470,403600.0,1165.0,1987.0,0.7498,0.0344,91319,0.3955,40.4,2015,8,29,530330221021,530330221021022.0
154,154,48658192,638000.0,7/30/2015,530000000000.0,R 9600,9,3.0,2.5,2680.0,680.0,8214,2,1989.0,0,47738980,-122216853,403600.0,1165.0,1987.0,0.7498,0.0344,91319,0.3955,40.4,2015,7,30,530330221021,530330221021021.0
155,155,48658204,620000.0,9/11/2015,530000000000.0,R 9600,9,4.0,3.0,2600.0,640.0,9195,2,1989.0,0,47736946,-122220235,403600.0,1165.0,1987.0,0.7498,0.0344,91319,0.3955,40.4,2015,9,11,530330221021,530330221021010.0
156,156,48658368,655000.0,5/20/2015,530000000000.0,R3.5,9,3.0,2.25,1640.0,290.0,10377,1,1967.0,0,47638266,-122171036,699300.0,2001.0,1971.0,0.9117,0.0223,118063,0.3486,47.0,2015,5,20,530330237002,530330237002013.0
157,157,48658429,1122000.0,7/28/2015,530000000000.0,R2.5,9,3.0,2.5,3040.0,590.0,11125,2,2014.0,0,47638331,-122167221,695100.0,,1973.0,0.8359,0.0,151027,0.4211,41.1,2015,7,28,530330237001,530330237001005.0
158,158,48658482,560000.0,8/4/2015,530000000000.0,RA5,9,4.0,2.0,1710.0,0.0,12913,1,2001.0,244,47643685,-121958653,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,8,4,530330323152,530330323152009.0
159,159,48658532,440000.0,8/11/2015,530000000000.0,RA5,9,3.0,3.0,1980.0,0.0,16147,2,1966.0,244,47637799,-121958340,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,8,11,530330323152,530330323152009.0
160,160,48658533,475000.0,9/3/2015,530000000000.0,RA5,9,3.0,2.0,1240.0,0.0,15705,1,1957.0,244,47637669,-121958416,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,9,3,530330323152,530330323152009.0
161,161,48658536,1078000.0,5/9/2015,530000000000.0,RA5,9,4.0,2.75,3160.0,730.0,42733,2,1995.0,244,47636753,-121958631,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,5,9,530330323152,530330323152009.0
162,162,48658578,899900.0,4/4/2015,530000000000.0,RA5,9,4.0,4.0,4710.0,780.0,18498,2,2014.0,0,47643564,-121961145,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,4,4,530330323152,530330323152016.0
163,163,48658621,585000.0,5/19/2015,530000000000.0,RA5,9,2.0,1.75,1560.0,0.0,29211,2,1989.0,0,47637141,-121956595,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,5,19,530330323152,530330323152024.0
164,164,48658655,356000.0,8/22/2015,530000000000.0,RA5,9,3.0,1.0,1040.0,280.0,36006,1,1955.0,0,47644210,-121962288,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,8,22,530330323152,530330323152016.0
165,165,48658673,675000.0,7/24/2015,530000000000.0,RA5,9,4.0,2.5,2600.0,930.0,49359,2,1996.0,0,47631025,-121963084,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,7,24,530330323152,530330323152024.0
166,166,48658686,660000.0,9/12/2015,530000000000.0,RA5,9,4.0,2.5,3000.0,930.0,28945,2,1996.0,0,47630850,-121963878,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,9,12,530330323152,530330323152025.0
167,167,48658702,595000.0,4/1/2015,530000000000.0,RA10,9,3.0,2.75,2150.0,640.0,31238,2,1996.0,0,47659748,-121960122,652900.0,1138.0,1993.0,0.8442,0.0193,122375,0.4147,41.1,2015,4,1,530330323151,530330323151020.0
168,168,48658735,620000.0,4/25/2015,530000000000.0,RA10,9,4.0,3.0,2690.0,700.0,32780,2,1998.0,82,47661095,-121955240,652900.0,1138.0,1993.0,0.8442,0.0193,122375,0.4147,41.1,2015,4,25,530330323151,530330323151020.0
169,169,48658740,705000.0,7/3/2015,530000000000.0,RA10,9,3.0,2.5,2720.0,750.0,52576,2,1998.0,82,47661794,-121958570,652900.0,1138.0,1993.0,0.8442,0.0193,122375,0.4147,41.1,2015,7,3,530330323151,530330323151020.0
170,170,48658832,429950.0,6/11/2015,530000000000.0,RA5,9,3.0,1.75,1570.0,0.0,11700,1,1976.0,0,47638778,-121966469,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,6,11,530330323152,530330323152019.0
171,171,48658839,499950.0,6/18/2015,530000000000.0,RA5,9,4.0,2.0,2630.0,290.0,12950,2,1976.0,0,47639124,-121965522,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,6,18,530330323152,530330323152015.0
172,172,48658840,403000.0,4/8/2015,530000000000.0,RA5,9,3.0,1.0,1500.0,0.0,10730,1,1977.0,0,47638526,-121965662,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,4,8,530330323152,530330323152015.0
173,173,48658861,727000.0,6/20/2015,530000000000.0,RA5,9,4.0,3.25,2980.0,850.0,24703,2,1993.0,0,47631726,-121991483,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,6,20,530330323152,530330323152033.0
174,174,48658893,782500.0,9/5/2015,530000000000.0,RA5,9,3.0,3.0,3440.0,1080.0,28211,2,1994.0,0,47630268,-121993020,516700.0,1323.0,1992.0,0.8203,0.1282,107250,0.3811,41.7,2015,9,5,530330323152,530330323152031.0
175,175,48659013,450000.0,4/23/2015,530000000000.0,R6,9,4.0,3.0,2040.0,400.0,9565,1,1959.0,0,47735563,-122335123,341800.0,1137.0,1966.0,0.6479,0.0,93173,0.158,54.1,2015,4,23,530330210002,530330210002012.0
176,176,48659197,599950.0,4/16/2015,530000000000.0,RA2.5,9,3.0,2.5,1970.0,0.0,106722,1,1985.0,79,47249639,-122002325,414900.0,,1989.0,1.0,0.0777,100074,0.3902,45.1,2015,4,16,530330312023,530330312023021.0
177,177,48659378,329500.0,5/14/2015,530000000000.0,R5,9,3.0,2.5,2120.0,520.0,22482,1,1979.0,0,47341098,-122265046,327800.0,1740.0,1990.0,0.9271,0.0804,89211,0.4869,38.4,2015,5,14,530330298026,530330298026018.0
178,178,48659389,365000.0,8/13/2015,530000000000.0,R5,9,4.0,3.0,2400.0,780.0,15069,2,1991.0,0,47340032,-122269696,327800.0,1740.0,1990.0,0.9271,0.0804,89211,0.4869,38.4,2015,8,13,530330298026,530330298026016.0
179,179,48659397,375000.0,6/17/2015,530000000000.0,RA5,9,3.0,1.5,2230.0,550.0,53578,1,1963.0,82,47339500,-122130276,296900.0,,1968.0,0.8272,0.0,53056,0.2346,43.2,2015,6,17,530330312044,530330312044002.0
180,180,48659584,665000.0,4/1/2015,530000000000.0,RA5,9,3.0,3.5,3580.0,920.0,95832,2,2005.0,0,47423877,-122014934,535100.0,725.0,1988.0,0.8773,0.0,71910,0.3118,47.6,2015,4,1,530330320022,530330320022035.0
181,181,48659591,495000.0,7/25/2015,530000000000.0,RA5,9,4.0,1.5,2580.0,0.0,62700,1,1961.0,0,47421989,-122010118,535100.0,725.0,1988.0,0.8773,0.0,71910,0.3118,47.6,2015,7,25,530330320022,530330320022038.0
182,182,48659718,610000.0,8/8/2015,530000000000.0,SF 7200,9,4.0,3.0,2320.0,440.0,8036,2,1958.0,79,47508410,-122376855,342200.0,1255.0,1954.0,0.894,0.038,91719,0.3451,41.9,2015,8,8,530330120002,530330120002018.0
183,183,48659738,569900.0,5/27/2015,530000000000.0,SF 7200,9,4.0,1.5,1590.0,0.0,7680,1,1952.0,79,47509862,-122381150,342200.0,1255.0,1954.0,0.894,0.038,91719,0.3451,41.9,2015,5,27,530330120002,530330120002017.0
184,184,48659767,700000.0,7/28/2015,530000000000.0,SF 5000,9,4.0,2.5,2670.0,0.0,8330,2,1982.0,82,47510620,-122388176,342200.0,1255.0,1954.0,0.894,0.038,91719,0.3451,41.9,2015,7,28,530330120002,530330120002014.0
185,185,48659848,416000.0,8/11/2015,530000000000.0,SF 5000,9,3.0,2.0,1450.0,300.0,8040,2,1955.0,0,47516315,-122261189,264700.0,,1951.0,0.5546,0.0,47101,0.6785,18.2,2015,8,11,530330118003,530330118003014.0
186,186,48659881,423100.0,9/10/2015,530000000000.0,RA5,9,5.0,2.0,1550.0,0.0,224334,2,1995.0,0,47505358,-122142014,319200.0,696.0,1972.0,0.7703,0.0,108636,0.3475,34.4,2015,9,10,530330251021,530330251021003.0
187,187,48659917,676000.0,6/30/2015,530000000000.0,RA5,9,3.0,3.0,2730.0,640.0,73180,2,1993.0,0,47512154,-122142068,319200.0,696.0,1972.0,0.7703,0.0,108636,0.3475,34.4,2015,6,30,530330251021,530330251021002.0
188,188,48659922,260000.0,8/15/2015,530000000000.0,RA2.5,9,1.0,1.0,1160.0,0.0,22954,1,1957.0,0,47506305,-121871698,303500.0,,1985.0,1.0,0.1748,101169,0.3098,48.8,2015,8,15,530330327022,530330327022007.0
189,189,48659940,700000.0,9/1/2015,530000000000.0,R1.8,9,3.0,1.0,1150.0,0.0,35415,1,1950.0,0,47597481,-122128798,414300.0,1781.0,1957.0,0.8482,0.0,86399,0.1181,36.4,2015,9,1,530330233002,530330233002011.0
190,190,48659958,1188000.0,9/25/2015,530000000000.0,R5,9,5.0,3.5,3680.0,530.0,6808,3,2014.0,0,47591073,-122135217,361700.0,1435.0,1963.0,0.6888,0.1243,62470,0.1269,40.2,2015,9,25,530330234011,530330234011020.0
191,191,48659978,585000.0,9/16/2015,530000000000.0,R5,9,3.0,2.0,2100.0,470.0,13914,1,1958.0,0,47591853,-122136138,361700.0,1435.0,1963.0,0.6888,0.1243,62470,0.1269,40.2,2015,9,16,530330234011,530330234011020.0
192,192,48660079,850000.0,5/30/2015,530000000000.0,R1,9,3.0,2.75,2550.0,460.0,96703,1,1985.0,0,47597341,-122005290,635500.0,,2004.0,0.9328,0.0646,149338,0.8407,32.4,2015,5,30,530330322151,530330322151006.0
193,193,48660097,650100.0,4/17/2015,530000000000.0,R4,9,2.0,1.0,1750.0,550.0,60872,1,1973.0,0,47594693,-122006365,635500.0,,2004.0,0.9328,0.0646,149338,0.8407,32.4,2015,4,17,530330322151,530330322151006.0
194,194,48660126,650000.0,5/1/2015,530000000000.0,R4,9,3.0,2.0,1970.0,180.0,54450,1,1980.0,0,47593626,-122012059,519900.0,2001.0,2001.0,0.9094,0.0,152019,0.5914,35.2,2015,5,1,530330322143,530330322143008.0
195,195,48660187,1316250.0,5/2/2015,530000000000.0,SF 5000,9,4.0,3.25,3410.0,290.0,5264,2,2015.0,0,47686351,-122396097,507600.0,1399.0,1946.0,0.9303,0.0284,121094,0.3258,42.6,2015,5,2,530330031005,530330031005020.0
196,196,48660391,428500.0,7/11/2015,530000000000.0,R6,9,3.0,1.75,1720.0,0.0,7331,1,1929.0,0,47774458,-122378567,393300.0,,1963.0,0.9542,0.0,75000,0.4044,48.4,2015,7,11,530330201001,530330201001002.0
197,197,48660425,535000.0,7/18/2015,530000000000.0,R6,9,5.0,3.0,2130.0,110.0,5500,1,1986.0,0,47768085,-122381241,393300.0,,1963.0,0.9542,0.0,75000,0.4044,48.4,2015,7,18,530330201001,530330201001011.0
198,198,48660439,590000.0,9/25/2015,530000000000.0,R6,9,3.0,2.5,2180.0,0.0,17359,1,1950.0,82,47767736,-122382214,393300.0,,1963.0,0.9542,0.0,75000,0.4044,48.4,2015,9,25,530330201001,530330201001011.0
199,199,48660466,350000.0,6/6/2015,530000000000.0,R8,9,3.0,2.25,2130.0,0.0,7490,1,1955.0,0,47767590,-122377542,393300.0,,1963.0,0.9542,0.0,75000,0.4044,48.4,2015,6,6,530330201001,530330201001011.0
200,200,48660507,464000.0,5/15/2015,530000000000.0,R6,9,4.0,2.0,2420.0,380.0,10500,1,1957.0,0,47774974,-122379106,393300.0,,1963.0,0.9542,0.0,75000,0.4044,48.4,2015,5,15,530330201001,530330201001002.0
201,201,48660523,530000.0,8/26/2015,530000000000.0,R6,9,3.0,2.25,1970.0,620.0,7320,1,1960.0,79,47776425,-122377766,393300.0,,1963.0,0.9542,0.0,75000,0.4044,48.4,2015,8,26,530330201001,530330201001002.0
202,202,48660536,945000.0,7/11/2015,530000000000.0,R6,9,5.0,3.0,3550.0,240.0,7224,1,1975.0,82,47773952,-122384462,590200.0,1398.0,1958.0,0.9137,0.0943,129531,0.2946,50.6,2015,7,11,530330201003,530330201003015.0
203,203,48660721,464850.0,9/3/2015,530000000000.0,R1,9,4.0,3.0,1770.0,0.0,54885,1,1982.0,0,47765606,-122128285,564000.0,,1984.0,0.9359,0.03,147094,0.4917,39.1,2015,9,3,530330323201,530330323201012.0
204,204,48660908,235000.0,8/6/2015,530000000000.0,UL7200,9,3.0,1.0,1000.0,340.0,9268,1,1959.0,0,47433476,-122290670,288300.0,859.0,1970.0,0.4039,0.047,34457,0.4338,28.6,2015,8,6,530330288021,530330288021000.0
205,205,48660940,296000.0,8/27/2015,530000000000.0,UL7200,9,3.0,1.0,1360.0,350.0,7313,1,1961.0,0,47432236,-122289555,288300.0,859.0,1970.0,0.4039,0.047,34457,0.4338,28.6,2015,8,27,530330288021,530330288021000.0
206,206,48661032,336000.0,5/27/2015,530000000000.0,UL7200,9,5.0,2.25,2560.0,0.0,8349,1,1966.0,0,47432543,-122286556,288300.0,859.0,1970.0,0.4039,0.047,34457,0.4338,28.6,2015,5,27,530330288021,530330288021009.0
207,207,48661066,535000.0,4/11/2015,530000000000.0,UL7200,9,2.0,2.0,2330.0,0.0,7280,1,1982.0,244,47428196,-122279645,323800.0,1069.0,1968.0,0.717,0.0553,62333,0.3094,43.2,2015,4,11,530330288022,530330288022024.0
208,208,48661123,469000.0,4/15/2015,530000000000.0,UL7200,9,4.0,3.0,3550.0,0.0,13938,1,1966.0,244,47425030,-122283313,323800.0,1069.0,1968.0,0.717,0.0553,62333,0.3094,43.2,2015,4,15,530330288022,530330288022023.0
209,209,48661150,303000.0,8/1/2015,530000000000.0,UL7200,9,3.0,2.0,1660.0,140.0,7200,1,1986.0,244,47424514,-122285530,323800.0,1069.0,1968.0,0.717,0.0553,62333,0.3094,43.2,2015,8,1,530330288022,530330288022042.0
210,210,48661357,299900.0,9/30/2015,530000000000.0,RS7200,9,5.0,2.0,1630.0,230.0,8100,1,1955.0,0,47455072,-122353028,343900.0,,1956.0,0.9609,0.0203,73472,0.2575,47.6,2015,9,30,530330278003,530330278003004.0
211,211,48661409,550000.0,5/29/2015,530000000000.0,RS7200,9,3.0,3.0,2655.0,454.0,8125,2,2014.0,0,47454012,-122353205,343900.0,,1956.0,0.9609,0.0203,73472,0.2575,47.6,2015,5,29,530330278003,530330278003012.0
212,212,48661529,870000.0,6/13/2015,530000000000.0,R4,9,3.0,2.5,2310.0,420.0,7589,2,2004.0,0,47633597,-122201342,603900.0,1623.0,1974.0,0.4707,0.1026,96985,0.2558,36.9,2015,6,13,530330240001,530330240001017.0
213,213,48661657,870000.0,9/19/2015,530000000000.0,R4,9,4.0,2.0,2490.0,0.0,41159,1,1954.0,0,47636127,-122196736,603900.0,1623.0,1974.0,0.4707,0.1026,96985,0.2558,36.9,2015,9,19,530330240001,530330240001016.0
214,214,48661723,358000.0,9/23/2015,530000000000.0,RS7.2,9,3.0,2.5,2110.0,460.0,8213,2,1988.0,0,47348034,-122314987,264800.0,1119.0,1977.0,0.7711,0.1433,61950,0.3213,43.5,2015,9,23,530330300032,530330300032002.0
